solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	C-PAR	107400	0.19721198499999998	0.2594795675	0.22208652499999998
cgp	C-PAR	107700	0.19721198499999998	0.2595445625	0.22631063499999998
cgp	C-PAR	108000	0.19721198499999998	0.2595445625	0.22631063499999998
cgp	C-PAR	108300	0.19721198499999998	0.2595445625	0.22631063499999998
cgp	C-PAR	108600	0.1972197175	0.2595445625	0.22632375999999998
cgp	C-PAR	108900	0.1972197175	0.2595445625	0.22632793
cgp	C-PAR	109200	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	109500	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	109800	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	110100	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	110400	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	110700	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	111000	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	111300	0.20034722500000002	0.2595445625	0.22632793
cgp	C-PAR	111600	0.20034722500000002	0.2745509075	0.22632793
cgp	C-PAR	111900	0.20034722500000002	0.2745509075	0.22632793
cgp	C-PAR	112200	0.20034722500000002	0.27798733	0.22637794
cgp	C-PAR	112500	0.20034722500000002	0.27798733	0.22637794
cgp	C-PAR	112800	0.20034722500000002	0.27798733	0.22637794
cgp	C-PAR	113100	0.20034722500000002	0.27798733	0.22637794
cgp	C-PAR	113400	0.20034722500000002	0.28573865249999997	0.22637794
cgp	C-PAR	113700	0.20034722500000002	0.28573865249999997	0.22637794
cgp	C-PAR	114000	0.20037223	0.28608675	0.22637794
cgp	C-PAR	114300	0.20037223	0.28608675	0.22637794
cgp	C-PAR	114600	0.20037223	0.28608675	0.22637794
cgp	C-PAR	114900	0.20037223	0.28608675	0.22637794
cgp	C-PAR	115200	0.200376505	0.30051401499999997	0.22637794
cgp	C-PAR	115500	0.200376505	0.30051401499999997	0.22672098
cgp	C-PAR	115800	0.21952934000000002	0.30051401499999997	0.23514052
cgp	C-PAR	116100	0.21952934000000002	0.30051401499999997	0.24233063999999999
cgp	C-PAR	116400	0.21952934000000002	0.3010359925	0.24233063999999999
cgp	C-PAR	116700	0.2195543425	0.3307494775	0.24233063999999999
cgp	C-PAR	117000	0.22014391	0.331657675	0.24233063999999999
cgp	C-PAR	117300	0.22014391	0.331657675	0.24236329499999998
cgp	C-PAR	117600	0.22014391	0.331657675	0.24236329499999998
cgp	C-PAR	117900	0.22014391	0.331657675	0.24236329499999998
cgp	C-PAR	118200	0.22014391	0.331657675	0.24236329499999998
cgp	C-PAR	118500	0.22014391	0.331657675	0.24291721
cgp	C-PAR	118800	0.220150475	0.331657675	0.24291721
cgp	C-PAR	119100	0.220150475	0.331657675	0.24291721
cgp	C-PAR	119400	0.220150475	0.331657675	0.24291721
cgp	C-PAR	119700	0.220150475	0.331657675	0.24291721
cgp	C-PAR	120000	0.220150475	0.331657675	0.24291721
cgp	C-PAR	120300	0.220150475	0.331657675	0.24291721
cgp	C-PAR	120600	0.220150475	0.331657675	0.24291721
cgp	C-PAR	120900	0.223798	0.331657675	0.24291721
cgp	C-PAR	121200	0.223798	0.331657675	0.24291721
cgp	C-PAR	121500	0.223798	0.331657675	0.24291721
cgp	C-PAR	121800	0.223798	0.331657675	0.24291721
cgp	C-PAR	122100	0.223798	0.33183362250000004	0.24291721
cgp	C-PAR	122400	0.223798	0.33183362250000004	0.24338698
cgp	C-PAR	122700	0.223798	0.33183362250000004	0.24338698
cgp	C-PAR	123000	0.223798	0.33183362250000004	0.24338698
cgp	C-PAR	123300	0.223798	0.33183362250000004	0.24338698
cgp	C-PAR	123600	0.2238127375	0.33183362250000004	0.24338698
cgp	C-PAR	123900	0.2238127375	0.331945785	0.24338698
cgp	C-PAR	124200	0.2238127375	0.331945785	0.24338698
cgp	C-PAR	124500	0.223861835	0.3458968725	0.24338698
cgp	C-PAR	124800	0.223861835	0.3458968725	0.24338698
cgp	C-PAR	125100	0.223861835	0.3458968725	0.24338698
cgp	C-PAR	125400	0.223861835	0.3465752025	0.24338698
cgp	C-PAR	125700	0.223861835	0.3465752025	0.24338698
cgp	C-PAR	126000	0.223861835	0.3465752025	0.24338698
