solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	D-PAR	47100	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	47400	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	47700	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	48000	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	48300	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	48600	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	48900	0.19581734	0.2829608775	0.20273380000000002
cgp	D-PAR	49200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	49500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	49800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	50100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	50400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	50700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	51000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	51300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	51600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	51900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	52200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	52500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	52800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	53100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	53400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	53700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	54000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	54300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	54600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	54900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	55200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	55500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	55800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	56100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	56400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	56700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	57000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	57300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	57600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	57900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	58200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	58500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	58800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	59100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	59400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	59700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	60000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	60300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	60600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	60900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	61200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	61500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	61800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	62100	0.19581734	0.283278555	0.20273380000000002
