solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
lgp	D-PAR	88200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	88500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	88800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	89100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	89400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	89700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	90000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	90300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	90600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	90900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	91200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	91500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	91800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	92100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	92400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	92700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	93000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	93300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	93600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	93900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	94200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	94500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	94800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	95100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	95400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	95700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	96000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	96300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	96600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	96900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	97200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	97500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	97800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	98100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	98400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	98700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	99000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	99300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	99600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	99900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	100200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	100500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	100800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	101100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	101400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	101700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	102000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	102300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	102600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	102900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	103200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	103500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	103800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	104100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	104400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	104700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	105000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	105300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	105600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	105900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	106200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	106500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	106800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	107100	0.22674885	0.2989446	0.29074875
lgp	D-PAR	107400	0.22674885	0.2989446	0.29074875
lgp	D-PAR	107700	0.22674885	0.2989446	0.29074875
lgp	D-PAR	108000	0.22674885	0.2989446	0.29074875
lgp	D-PAR	108300	0.22674885	0.2989446	0.29074875
lgp	D-PAR	108600	0.22674885	0.2989446	0.29074875
lgp	D-PAR	108900	0.22674885	0.2989446	0.29074875
lgp	D-PAR	109200	0.22674885	0.2989446	0.29074875
lgp	D-PAR	109500	0.22674885	0.2989446	0.29074875
lgp	D-PAR	109800	0.22674885	0.2989446	0.29074875
lgp	D-PAR	110100	0.22674885	0.2989446	0.29074875
lgp	D-PAR	110400	0.22674885	0.2989446	0.29074875
lgp	D-PAR	110700	0.22674885	0.2989446	0.29074875
lgp	D-PAR	111000	0.22674885	0.2989446	0.29074875
lgp	D-PAR	111300	0.22674885	0.2989446	0.29074875
lgp	D-PAR	111600	0.22674885	0.2989446	0.29074875
lgp	D-PAR	111900	0.22674885	0.2989446	0.29074875
lgp	D-PAR	112200	0.22674885	0.2989446	0.29074875
